Node_production,Source,Technology,Year,Production_volume,Production_cost,PV,Onshore
CRI_C01507,Onshore,Alkaline,2050,63250.85179,8.617499575,0,3.397398918
CRI_C01507,Hybrid,PEM,2050,61807.36512,4.290497623,2.34952905,0
CRI_C01507,Hybrid,Alkaline,2050,55930.58919,2.462498816,2.215126414,0
GLP_C01529,PV,PEM,2050,67569.39362,3.509497381,2.001134381,0
GLP_C01529,PV,Alkaline,2050,62068.99176,1.955498707,1.930021378,0
GLP_C01529,Onshore,PEM,2050,126922.5963,4.371496338,0,1.844427625
GLP_C01529,Onshore,Alkaline,2050,114793.8014,2.589498816,0,1.764547195
GLP_C01529,Hybrid,PEM,2050,67402.11665,3.512497945,1.991980279,0
GLP_C01529,Hybrid,Alkaline,2050,62479.13914,1.959497908,1.952041368,0
GUY_C01530,PV,PEM,2050,67191.08433,3.798496167,2.067083972,0
GUY_C01530,PV,Alkaline,2050,61638.19255,2.255498471,1.988782783,0
GUY_C01530,Onshore,PEM,2050,95178.81996,11.29249828,0,3.795923328
GUY_C01530,Onshore,Alkaline,2050,84024.66804,7.251499253,0,3.550241719
GUY_C01530,Hybrid,PEM,2050,67056.81767,3.801497558,2.059405672,0
GUY_C01530,Hybrid,Alkaline,2050,62022.4485,2.259496926,2.010075523,0
GUY_C01531,PV,PEM,2050,66387.1252,3.806498789,2.030838643,0
GUY_C01531,PV,Alkaline,2050,61628.67286,2.260497995,1.995598867,0
GUY_C01531,Onshore,PEM,2050,79707.87506,12.95149971,0,3.629928948
GUY_C01531,Onshore,Alkaline,2050,71439.42599,8.311499431,0,3.452804169
GUY_C01531,Hybrid,PEM,2050,66757.74476,3.810497399,2.051768521,0
GUY_C01531,Hybrid,Alkaline,2050,61449.93765,2.26349869,1.985607897,0
GUY_C01532,PV,PEM,2050,67204.73693,3.784498262,2.054193127,0
GUY_C01532,PV,Alkaline,2050,62253.9958,2.248497393,2.011020528,0
GUY_C01532,Onshore,PEM,2050,107651.9082,8.863498944,0,3.318255942
GUY_C01532,Onshore,Alkaline,2050,98427.08595,5.680498756,0,3.225682218
GUY_C01532,Hybrid,PEM,2050,67521.08276,3.788497098,2.072056447,0
GUY_C01532,Hybrid,Alkaline,2050,62060.74437,2.251497927,2.000309333,0
GUY_C01533,PV,PEM,2050,66947.06059,3.901498298,2.153707606,0
GUY_C01533,PV,Alkaline,2050,61551.64955,2.322498024,2.08217547,0
GUY_C01533,Onshore,PEM,2050,81370.1128,13.84749851,0,4.002611811
GUY_C01533,Onshore,Alkaline,2050,72913.42564,8.901498755,0,3.807134908
GUY_C01533,Hybrid,PEM,2050,67218.71437,3.905496085,2.169593873,0
GUY_C01533,Hybrid,Alkaline,2050,61237.44963,2.325499089,2.064538264,0
GUY_C01534,PV,PEM,2050,66070.00033,4.068498671,2.264404431,0
GUY_C01534,PV,Alkaline,2050,60745.31559,2.428498815,2.191189538,0
GUY_C01534,Onshore,PEM,2050,76733.87852,17.38549963,0,4.821545986
GUY_C01534,Onshore,Alkaline,2050,69304.37622,11.21549967,0,4.63054664
GUY_C01534,Hybrid,PEM,2050,66422.97029,4.072497762,2.285705395,0
GUY_C01534,Hybrid,Alkaline,2050,61114.95012,2.432497212,2.213213555,0
GUY_C01535,PV,PEM,2050,66108.42775,3.944497063,2.147820375,0
GUY_C01535,PV,Alkaline,2050,60710.88552,2.34649743,2.070953494,0
GUY_C01535,Onshore,PEM,2050,78193.06527,15.8084987,0,4.434679521
GUY_C01535,Onshore,Alkaline,2050,70214.90104,10.18149883,0,4.230111166
GUY_C01535,Hybrid,PEM,2050,65959.9415,3.94749726,2.13905492,0
GUY_C01535,Hybrid,Alkaline,2050,60519.37839,2.3494983,2.059901742,0
HTI_C01536,PV,PEM,2050,66120.32405,4.056498566,2.104778742,0
HTI_C01536,PV,Alkaline,2050,60629.23843,2.51149762,2.023992192,0
HTI_C01536,Onshore,PEM,2050,117474.9695,5.387496787,0,1.965011063
HTI_C01536,Onshore,Alkaline,2050,106618.5681,3.550498318,0,1.888142255
HTI_C01536,Hybrid,PEM,2050,66495.87955,4.060498073,2.126657161,0
HTI_C01536,Hybrid,Alkaline,2050,60422.42164,2.514498297,2.012210894,0
HTI_C01537,PV,PEM,2050,67011.81496,4.028496967,2.128892118,0
HTI_C01537,PV,Alkaline,2050,60723.17469,2.493498667,2.005054951,0
HTI_C01537,Onshore,PEM,2050,116557.7997,5.233497062,0,1.877420594
HTI_C01537,Onshore,Alkaline,2050,106667.9803,3.444497534,0,1.8218073
HTI_C01537,Hybrid,PEM,2050,66866.723,4.031497502,2.120402798,0
HTI_C01537,Hybrid,Alkaline,2050,61149.81772,2.497498074,2.029105078,0
GUF_C01522,PV,PEM,2050,66357.20079,3.659497073,2.087738162,0
GUF_C01522,PV,Alkaline,2050,60794.75736,2.042498251,2.005059248,0
GUF_C01522,Onshore,PEM,2050,85210.81714,10.14649927,0,3.122910692
GUF_C01522,Onshore,Alkaline,2050,77427.7559,6.088499323,0,3.014712428
GUF_C01522,Hybrid,PEM,2050,66180.92386,3.662497923,2.077717985,0
GUF_C01522,Hybrid,Alkaline,2050,60566.5521,2.045498165,1.992317586,0
GUF_C01523,PV,PEM,2050,67132.21497,3.602497893,2.072453813,0
GUF_C01523,PV,Alkaline,2050,61271.8506,2.010499674,1.978585705,0
GUF_C01523,Onshore,PEM,2050,94782.44291,11.44649894,0,4.027869981
GUF_C01523,Onshore,Alkaline,2050,85700.84521,6.902499444,0,3.870313834
GUF_C01523,Hybrid,PEM,2050,66893.51335,3.605499016,2.05921087,0
GUF_C01523,Hybrid,Alkaline,2050,61878.40026,2.01449829,2.011508064,0
GUF_C01524,PV,PEM,2050,67170.04417,3.565497606,2.036952738,0
GUF_C01524,PV,Alkaline,2050,61420.9657,1.987498051,1.948992863,0
GUF_C01524,Onshore,PEM,2050,89495.33308,11.67249914,0,3.86278224
GUF_C01524,Onshore,Alkaline,2050,80085.57842,7.032499266,0,3.669135071
GUF_C01524,Hybrid,PEM,2050,66989.43098,3.568497717,2.026946117,0
GUF_C01524,Hybrid,Alkaline,2050,61146.49316,1.99049874,1.934177561,0
GUF_C01525,PV,PEM,2050,66665.41296,3.640497673,2.08551394,0
GUF_C01525,PV,Alkaline,2050,60815.62341,2.031498186,1.988451498,0
GUF_C01525,Onshore,PEM,2050,97392.09397,9.016498412,0,3.17721876
GUF_C01525,Onshore,Alkaline,2050,88130.18294,5.412498923,0,3.052455703
GUF_C01525,Hybrid,PEM,2050,66466.66795,3.643498282,2.074316386,0
GUF_C01525,Hybrid,Alkaline,2050,60414.23674,2.034499536,1.966587318,0
GUF_C01526,PV,PEM,2050,67727.68716,3.61349628,2.115863221,0
GUF_C01526,PV,Alkaline,2050,62179.245,2.018497599,2.039420605,0
GUF_C01526,Onshore,PEM,2050,114462.5302,8.626498488,0,3.62462865
GUF_C01526,Onshore,Alkaline,2050,104456.5091,5.194499285,0,3.517302275
GUF_C01526,Hybrid,PEM,2050,67589.93814,3.616497322,2.108045294,0
GUF_C01526,Hybrid,Alkaline,2050,61971.5552,2.021498119,2.027893925,0
GUF_C01527,PV,PEM,2050,67553.69055,3.56949815,2.061538537,0
GUF_C01527,PV,Alkaline,2050,61875.58723,1.991498249,1.97915171,0
GUF_C01527,Onshore,PEM,2050,93612.7444,11.07549961,0,3.830130582
GUF_C01527,Onshore,Alkaline,2050,85691.46985,6.674499026,0,3.730436148
GUF_C01527,Hybrid,PEM,2050,67293.10718,3.572499068,2.047241521,0
GUF_C01527,Hybrid,Alkaline,2050,61586.88106,1.99449868,1.963562366,0
GRD_C01528,PV,PEM,2050,66867.43413,3.819497345,2.046374174,0
GRD_C01528,PV,Alkaline,2050,61607.76727,2.282497225,1.983344327,0
GRD_C01528,Onshore,PEM,2050,132320.2135,4.503496348,0,1.888310184
GRD_C01528,Onshore,Alkaline,2050,120433.3714,2.863498086,0,1.820232825
GRD_C01528,Hybrid,PEM,2050,66685.43374,3.822498477,2.036082613,0
GRD_C01528,Hybrid,Alkaline,2050,61446.17848,2.285497459,1.974288766,0
ATG_C01465,PV,PEM,2050,67574.17385,3.684497503,2.021435023,0
ATG_C01465,PV,Alkaline,2050,62186.08978,2.156497944,1.954805249,0
ATG_C01465,Onshore,PEM,2050,119772.2494,4.792499042,0,1.840000986
ATG_C01465,Onshore,Alkaline,2050,110473.1564,2.98449801,0,1.803548728
ATG_C01465,Hybrid,PEM,2050,67400.37575,3.687497732,2.011790121,0
ATG_C01465,Hybrid,Alkaline,2050,61970.93546,2.159498355,1.943132488,0
ATG_C01466,PV,PEM,2050,67654.5898,3.670497718,2.011878434,0
ATG_C01466,PV,Alkaline,2050,62441.54205,2.148498077,1.955882843,0
ATG_C01466,Onshore,PEM,2050,123903.7555,4.641498682,0,1.84389157
ATG_C01466,Onshore,Alkaline,2050,113979.3939,2.890497697,0,1.801270611
ATG_C01466,Hybrid,PEM,2050,67443.24081,3.673498337,2.000267648,0
ATG_C01466,Hybrid,Alkaline,2050,62248.13534,2.151498948,1.945372655,0
ABW_C01467,PV,PEM,2050,66071.31858,3.727497912,2.13992507,0
ABW_C01467,PV,Alkaline,2050,60004.09127,2.08249935,2.026442146,0
ABW_C01467,Onshore,PEM,2050,141709.3831,3.64049694,0,1.682579704
ABW_C01467,Onshore,Alkaline,2050,129782.2444,2.152498887,0,1.633837175
ABW_C01467,Hybrid,PEM,2050,134860.4117,3.523498961,0.951559643,1.255062123
ABW_C01467,Hybrid,Alkaline,2050,99087.83179,2.060499056,1.418373819,0.718948016
FJI_C01460,PV,PEM,2050,66613.58234,4.24549776,2.527863758,0
FJI_C01460,PV,Alkaline,2050,61000.91228,2.505498281,2.432644604,0
FJI_C01460,Onshore,PEM,2050,101740.8764,5.959497035,0,1.976353542
FJI_C01460,Onshore,Alkaline,2050,91968.97441,3.703498742,0,1.890541223
FJI_C01460,Hybrid,PEM,2050,66397.83778,4.248498734,2.514181,0
FJI_C01460,Hybrid,Alkaline,2050,60803.94953,2.508498164,2.420184552,0
FJI_C01461,PV,PEM,2050,66273.00787,4.249497987,2.510687867,0
FJI_C01461,PV,Alkaline,2050,60268.85548,2.50649866,2.389744641,0
FJI_C01461,Onshore,PEM,2050,100892.4002,5.914499197,0,1.938127704
FJI_C01461,Onshore,Alkaline,2050,92294.41877,3.675498792,0,1.881377546
FJI_C01461,Hybrid,PEM,2050,66010.97772,4.252498982,2.49412916,0
FJI_C01461,Hybrid,Alkaline,2050,59926.48381,2.509499221,2.368470498,0
FJI_C04348,PV,PEM,2050,66839.39597,4.265497719,2.56143085,0
FJI_C04348,PV,Alkaline,2050,61277.26791,2.519498324,2.470383631,0
FJI_C04348,Onshore,PEM,2050,99301.55764,5.886499463,0,1.889629722
FJI_C04348,Onshore,Alkaline,2050,90114.81466,3.65449915,0,1.816391001
FJI_C04348,Hybrid,PEM,2050,66623.05001,4.268498992,2.547646593,0
FJI_C04348,Hybrid,Alkaline,2050,61004.11064,2.522499053,2.453210905,0
SHN_C01462,PV,PEM,2050,66680.0779,3.831497396,2.278706677,0
SHN_C01462,PV,Alkaline,2050,60643.42051,2.147499115,2.165662494,0
SHN_C01462,Onshore,PEM,2050,114576.9019,4.843497748,0,1.846291383
SHN_C01462,Onshore,Alkaline,2050,104977.0201,2.869497796,0,1.794837451
SHN_C01462,Hybrid,PEM,2050,66517.7918,3.83449788,2.26903027,0
SHN_C01462,Hybrid,Alkaline,2050,61125.06787,2.151498569,2.193760723,0
AIA_C01463,PV,PEM,2050,66583.81847,3.557498754,1.997577418,0
AIA_C01463,PV,Alkaline,2050,61288.82777,1.9824986,1.934015869,0
AIA_C01463,Onshore,PEM,2050,112774.3055,4.914498995,0,1.843520506
AIA_C01463,Onshore,Alkaline,2050,102881.6697,2.911498885,0,1.783181588
AIA_C01463,Hybrid,PEM,2050,66956.49021,3.561497366,2.018105207,0
AIA_C01463,Hybrid,Alkaline,2050,61012.79504,1.985499087,1.919157036,0
AIA_C01464,PV,PEM,2050,66780.80231,3.556498067,2.007071556,0
AIA_C01464,PV,Alkaline,2050,61033.64356,1.981498796,1.919185058,0
AIA_C01464,Onshore,PEM,2050,114076.401,4.910496512,0,1.867808797
AIA_C01464,Onshore,Alkaline,2050,104348.2216,2.909497362,0,1.811870431
AIA_C01464,Hybrid,PEM,2050,67085.12453,3.560496695,2.023951462,0
AIA_C01464,Hybrid,Alkaline,2050,61500.39113,1.985497799,1.944399839,0
ISL_C01865,PV,PEM,2050,40321.98104,7.346498488,2.932935092,0
ISL_C01865,PV,Alkaline,2050,36046.87795,4.124498465,2.728307672,0
ISL_C01865,Onshore,PEM,2050,111357.7283,4.18749618,0,1.492877721
ISL_C01865,Onshore,Alkaline,2050,102445.001,2.444496342,0,1.45681471
ISL_C01865,Hybrid,PEM,2050,110944.2157,4.190497981,0,1.485611689
ISL_C01865,Hybrid,Alkaline,2050,102018.1888,2.447496935,0,1.449101793
ISL_C01857,PV,PEM,2050,38359.1567,7.439498081,2.769042229,0
ISL_C01857,PV,Alkaline,2050,34385.88652,4.1654985,2.583512197,0
ISL_C01857,Onshore,PEM,2050,105867.9558,3.976498464,0,1.306247691
ISL_C01857,Onshore,Alkaline,2050,98324.15341,2.311498269,0,1.290321125
ISL_C01857,Hybrid,PEM,2050,106558.7919,3.98049383,0,1.317801982
ISL_C01857,Hybrid,Alkaline,2050,99086.24053,2.315494996,0,1.303363384
ISL_C01858,PV,PEM,2050,40886.58571,7.123498155,2.857265868,0
ISL_C01858,PV,Alkaline,2050,36575.70696,3.99549924,2.659821332,0
ISL_C01858,Onshore,PEM,2050,101146.7532,4.420497065,0,1.414761055
ISL_C01858,Onshore,Alkaline,2050,92588.50806,2.574497191,0,1.371641866
ISL_C01858,Hybrid,PEM,2050,106589.5523,4.417497187,0.4527073,1.387517066
ISL_C01858,Hybrid,Alkaline,2050,97086.08806,2.578498507,0.390182422,1.349813993
ISL_C01859,PV,PEM,2050,41844.54476,6.897498621,2.816902408,0
ISL_C01859,PV,Alkaline,2050,37886.55956,3.868498682,2.670277605,0
ISL_C01859,Onshore,PEM,2050,100895.6049,4.536498625,0,1.45855654
ISL_C01859,Onshore,Alkaline,2050,92695.62965,2.645497272,0,1.421180569
ISL_C01859,Hybrid,PEM,2050,111003.9699,4.510497316,0.876333082,1.39485548
ISL_C01859,Hybrid,Alkaline,2050,101322.3542,2.638498257,0.81348418,1.357758533
ISL_C01860,PV,PEM,2050,42165.12444,6.866497895,2.830489187,0
ISL_C01860,PV,Alkaline,2050,37915.59456,3.85149902,2.655971395,0
ISL_C01860,Onshore,PEM,2050,85797.95747,5.404496249,0,1.484997581
ISL_C01860,Onshore,Alkaline,2050,77882.89739,3.149497743,0,1.424622583
ISL_C01860,Hybrid,PEM,2050,101186.0396,5.167498416,1.511586897,1.314899621
ISL_C01860,Hybrid,Alkaline,2050,93934.3634,3.026498071,1.516581066,1.292610199
ISL_C01861,PV,PEM,2050,43416.12582,6.759498391,2.889832376,0
ISL_C01861,PV,Alkaline,2050,38727.1796,3.793499346,2.678977316,0
ISL_C01861,Onshore,PEM,2050,104222.0846,4.565498333,0,1.53300673
ISL_C01861,Onshore,Alkaline,2050,93526.17543,2.66549851,0,1.450414589
ISL_C01861,Hybrid,PEM,2050,113922.0469,4.526497735,1.02501476,1.415918026
ISL_C01861,Hybrid,Alkaline,2050,103381.7714,2.650499057,0.961915269,1.365564973
ISL_C01862,PV,PEM,2050,41061.29346,7.123498927,2.876082243,0
ISL_C01862,PV,Alkaline,2050,37056.73005,3.999499105,2.715024862,0
ISL_C01862,Onshore,PEM,2050,95852.33877,4.898497164,0,1.507964504
ISL_C01862,Onshore,Alkaline,2050,87809.38562,2.858496723,0,1.463910441
ISL_C01862,Hybrid,PEM,2050,107800.5434,4.842498175,1.110627113,1.419658949
ISL_C01862,Hybrid,Alkaline,2050,98476.33022,2.836498105,1.045044591,1.382691371
ISL_C01863,PV,PEM,2050,41642.46356,7.090498096,2.917815841,0
ISL_C01863,PV,Alkaline,2050,37682.56491,3.982497994,2.764544401,0
ISL_C01863,Onshore,PEM,2050,97022.53703,4.849497973,0,1.511871825
ISL_C01863,Onshore,Alkaline,2050,88739.11103,2.830497151,0,1.464974394
ISL_C01863,Hybrid,PEM,2050,109167.1514,4.800497589,1.10192589,1.430249908
ISL_C01863,Hybrid,Alkaline,2050,98661.31024,2.811498474,0.99105967,1.383153052
ISL_C01864,PV,PEM,2050,39510.26894,7.415499416,2.884145559,0
ISL_C01864,PV,Alkaline,2050,35095.38387,4.162499583,2.659480787,0
ISL_C01864,Onshore,PEM,2050,100947.5487,4.522498164,0,1.453685248
ISL_C01864,Onshore,Alkaline,2050,93132.75496,2.637497728,0,1.42406641
ISL_C01864,Hybrid,PEM,2050,103517.2315,4.526498478,0.205342336,1.445788133
ISL_C01864,Hybrid,Alkaline,2050,93874.10668,2.641497141,0.036561243,1.428645087
ISL_C01856,PV,PEM,2050,38243.41971,7.430498155,2.750798298,0
ISL_C01856,PV,Alkaline,2050,34197.34186,4.158498578,2.556148606,0
ISL_C01856,Onshore,PEM,2050,105846.7965,3.99149289,0,1.312459396
ISL_C01856,Onshore,Alkaline,2050,98018.13047,2.319496306,0,1.290935873
ISL_C01856,Hybrid,PEM,2050,105633.667,3.994495183,0,1.308817491
ISL_C01856,Hybrid,Alkaline,2050,97556.7994,2.322497999,0,1.283048827
FRO_C01866,PV,PEM,2050,43032.88768,6.703497746,2.786902801,0
FRO_C01866,PV,Alkaline,2050,38676.91717,3.786499133,2.61141166,0
FRO_C01866,Onshore,PEM,2050,144159.4183,2.909494543,0,1.28563802
FRO_C01866,Onshore,Alkaline,2050,134652.4283,1.706494618,0,1.279133464
FRO_C01866,Hybrid,PEM,2050,143682.689,2.912496905,0,1.279783218
FRO_C01866,Hybrid,Alkaline,2050,134269.96,1.709495902,0,1.274217523
SJM_C01867,PV,PEM,2050,33495.57509,9.498498746,3.23935199,0
SJM_C01867,PV,Alkaline,2050,29191.03054,5.395499406,2.911092267,0
SJM_C01867,Onshore,PEM,2050,114384.5154,3.76049481,0,1.333075569
SJM_C01867,Onshore,Alkaline,2050,106083.0235,2.204495515,0,1.313864914
SJM_C01867,Hybrid,PEM,2050,114064.3757,3.76349592,0,1.327997853
SJM_C01867,Hybrid,Alkaline,2050,105685.5699,2.207497002,0,1.307428323
SJM_C01868,PV,PEM,2050,33070.99286,9.527499634,3.193095703,0
SJM_C01868,PV,Alkaline,2050,29119.91024,5.411499421,2.913321678,0
SJM_C01868,Onshore,PEM,2050,113235.4117,3.776497134,0,1.322888406
SJM_C01868,Onshore,Alkaline,2050,105084.1466,2.213497009,0,1.30509897
SJM_C01868,Hybrid,PEM,2050,113778.87,3.780494151,0,1.331568846
SJM_C01868,Hybrid,Alkaline,2050,104539.235,2.216498631,0,1.296339824
SJM_C01869,PV,PEM,2050,35208.17256,8.539498347,2.974311701,0
SJM_C01869,PV,Alkaline,2050,31515.99766,4.834498016,2.77332755,0
SJM_C01869,Onshore,PEM,2050,96512.44176,4.728495574,0,1.442915863
SJM_C01869,Onshore,Alkaline,2050,87594.93649,2.775498415,0,1.383597151
SJM_C01869,Hybrid,PEM,2050,96191.67004,4.731496736,0,1.436577262
SJM_C01869,Hybrid,Alkaline,2050,88384.41505,2.779496685,0,1.399485998
SJM_C01870,PV,PEM,2050,35319.45014,8.475497949,2.954472764,0
SJM_C01870,PV,Alkaline,2050,31627.94004,4.796498115,2.755743922,0
SJM_C01870,Onshore,PEM,2050,95598.18619,4.775495826,0,1.443719402
SJM_C01870,Onshore,Alkaline,2050,87181.26293,2.803498058,0,1.392904788
SJM_C01870,Hybrid,PEM,2050,95241.8648,4.778497095,0,1.436626153
SJM_C01870,Hybrid,Alkaline,2050,87850.51303,2.807496532,0,1.406567587
SJM_C01871,PV,PEM,2050,35002.12441,8.334499502,2.839423693,0
SJM_C01871,PV,Alkaline,2050,31538.37818,4.712498938,2.674251513,0
SJM_C01871,Onshore,PEM,2050,91652.65412,4.973497606,0,1.441312958
SJM_C01871,Onshore,Alkaline,2050,84406.29658,2.920496945,0,1.408408731
SJM_C01871,Hybrid,PEM,2050,99938.12938,4.967495918,0.682166983,1.420283668
SJM_C01871,Hybrid,Alkaline,2050,86571.15493,2.923498938,0.252315862,1.384914481
SJM_C01872,PV,PEM,2050,35780.1507,7.972498065,2.741390322,0
SJM_C01872,PV,Alkaline,2050,32326.39442,4.497498241,2.587932643,0
SJM_C01872,Onshore,PEM,2050,92941.91249,4.937494337,0,1.453773555
SJM_C01872,Onshore,Alkaline,2050,85073.14948,2.899497489,0,1.409426174
SJM_C01872,Hybrid,PEM,2050,103309.9447,4.911496989,0.890777846,1.408153088
SJM_C01872,Hybrid,Alkaline,2050,94010.93367,2.895498655,0.778574363,1.37792748
SJM_C01881,PV,PEM,2050,34691.02135,7.997498551,2.623778096,0
SJM_C01881,PV,Alkaline,2050,31290.17993,4.502498824,2.469382737,0
SJM_C01881,Onshore,PEM,2050,103567.604,4.206495396,0,1.356982946
SJM_C01881,Onshore,Alkaline,2050,95943.16338,2.466496485,0,1.335734592
SJM_C01881,Hybrid,PEM,2050,103179.3452,4.209497153,0,1.35016344
SJM_C01881,Hybrid,Alkaline,2050,95458.51991,2.469498687,0,1.32706349
SJM_C01882,PV,PEM,2050,34434.48648,7.997499086,2.592892993,0
SJM_C01882,PV,Alkaline,2050,31232.18496,4.501498055,2.461680067,0
SJM_C01882,Onshore,PEM,2050,103815.954,4.202493869,0,1.359542266
SJM_C01882,Onshore,Alkaline,2050,95633.18314,2.463497302,0,1.328293334
SJM_C01882,Hybrid,PEM,2050,103568.2004,4.205495535,0,1.355140649
SJM_C01882,Hybrid,Alkaline,2050,96280.79251,2.467494805,0,1.339994601
SJM_C01883,PV,PEM,2050,34257.53447,8.38849769,2.773932952,0
SJM_C01883,PV,Alkaline,2050,30482.91119,4.732499304,2.559416069,0
SJM_C01883,Onshore,PEM,2050,106651.2937,4.085496528,0,1.356906598
SJM_C01883,Onshore,Alkaline,2050,97924.07822,2.395499217,0,1.320597431
SJM_C01883,Hybrid,PEM,2050,107198.0594,4.089493722,0,1.366315338
SJM_C01883,Hybrid,Alkaline,2050,99005.47414,2.399496573,0,1.339326315
SJM_C01884,PV,PEM,2050,33829.75422,8.777498971,2.91870044,0
SJM_C01884,PV,Alkaline,2050,30053.69097,4.965498994,2.691420458,0
SJM_C01884,Onshore,PEM,2050,107665.4481,4.046496779,0,1.356562456
SJM_C01884,Onshore,Alkaline,2050,98653.77329,2.372499453,0,1.316735233
SJM_C01884,Hybrid,PEM,2050,107119.0213,4.049498838,0,1.34737903
SJM_C01884,Hybrid,Alkaline,2050,99776.82201,2.376496358,0,1.335986817
SJM_C01885,PV,PEM,2050,34073.23115,8.783498529,2.953970695,0
SJM_C01885,PV,Alkaline,2050,29976.46792,4.968499424,2.683701956,0
SJM_C01885,Onshore,PEM,2050,107661.8532,4.046496359,0,1.356502861
SJM_C01885,Onshore,Alkaline,2050,98591.5579,2.372499533,0,1.315694294
SJM_C01885,Hybrid,PEM,2050,107104.5878,4.049499199,0,1.347140684
SJM_C01885,Hybrid,Alkaline,2050,99772.88291,2.376496252,0,1.335920814
SJM_C01873,PV,PEM,2050,35467.85521,7.967498037,2.701230652,0
SJM_C01873,PV,Alkaline,2050,32099.80501,4.492498197,2.556851198,0
SJM_C01873,Onshore,PEM,2050,90549.25209,5.028497991,0,1.439351622
SJM_C01873,Onshore,Alkaline,2050,83919.97387,2.953496292,0,1.418131092
SJM_C01873,Hybrid,PEM,2050,103367.3784,4.986498164,1.070295184,1.392318889
SJM_C01873,Hybrid,Alkaline,2050,94323.52427,2.941497372,0.930010832,1.374484478
SJM_C01874,PV,PEM,2050,35924.80034,7.724499045,2.624163634,0
SJM_C01874,PV,Alkaline,2050,32396.63382,4.3484983,2.468377783,0
SJM_C01874,Onshore,PEM,2050,94829.53631,4.792495721,0,1.435341741
SJM_C01874,Onshore,Alkaline,2050,87065.74184,2.813496853,0,1.396828705
SJM_C01874,Hybrid,PEM,2050,105756.7131,4.762497477,0.898204102,1.390438162
SJM_C01874,Hybrid,Alkaline,2050,95627.76546,2.806498469,0.756793148,1.356110936
SJM_C01875,PV,PEM,2050,35868.16749,7.722498877,2.616495143,0
SJM_C01875,PV,Alkaline,2050,32453.68504,4.347497535,2.474047483,0
SJM_C01875,Onshore,PEM,2050,94536.32527,4.807496311,0,1.435428133
SJM_C01875,Onshore,Alkaline,2050,87036.69931,2.822496728,0,1.401841007
SJM_C01875,Hybrid,PEM,2050,105602.5941,4.774497809,0.961686957,1.375369906
SJM_C01875,Hybrid,Alkaline,2050,96421.92928,2.814497557,0.830879298,1.357386346
SJM_C01876,PV,PEM,2050,35850.51024,7.721498178,2.613900711,0
SJM_C01876,PV,Alkaline,2050,32302.37958,4.345498382,2.455022432,0
SJM_C01876,Onshore,PEM,2050,90526.82861,4.956498061,0,1.412087932
SJM_C01876,Onshore,Alkaline,2050,83214.2526,2.908498235,0,1.376677034
SJM_C01876,Hybrid,PEM,2050,105445.6305,4.894497925,1.190735051,1.361991285
SJM_C01876,Hybrid,Alkaline,2050,95685.41665,2.886498646,1.053272954,1.332012388
SJM_C01877,PV,PEM,2050,34143.6986,9.986499372,3.583782345,0
SJM_C01877,PV,Alkaline,2050,30653.96365,5.705498977,3.370844994,0
SJM_C01877,Onshore,PEM,2050,111310.7299,3.813497164,0,1.310154167
SJM_C01877,Onshore,Alkaline,2050,103552.8561,2.234495266,0,1.296731021
SJM_C01877,Hybrid,PEM,2050,111993.9467,3.817495892,0,1.321089053
SJM_C01877,Hybrid,Alkaline,2050,103172.5869,2.237497468,0,1.29048673
SJM_C01878,PV,PEM,2050,35147.31706,7.789498136,2.568276374,0
SJM_C01878,PV,Alkaline,2050,31756.49227,4.380498076,2.422026911,0
SJM_C01878,Onshore,PEM,2050,98761.10426,4.492495526,0,1.390539155
SJM_C01878,Onshore,Alkaline,2050,91337.73561,2.635495483,0,1.365735572
